din_instante;id_subsistema_origem;nom_subsistema_origem;id_subsistema_destino;nom_subsistema_destino;val_intercambiomwmed
2024-05-14 17:00:00;SE;SUDESTE;S;SUL;-716.45500000
2024-05-14 18:00:00;N;NORTE;NE;NORDESTE;2592.35000000
2024-05-14 18:00:00;N;NORTE;SE;SUDESTE;9726.86500000
2024-05-14 18:00:00;NE;NORDESTE;SE;SUDESTE;3095.43700000
2024-05-14 18:00:00;SE;SUDESTE;S;SUL;-558.93499999
2024-05-14 19:00:00;N;NORTE;NE;NORDESTE;962.83800000
2024-05-14 19:00:00;N;NORTE;SE;SUDESTE;10094.42900000
2024-05-14 19:00:00;NE;NORDESTE;SE;SUDESTE;3957.77400000
2024-05-14 19:00:00;SE;SUDESTE;S;SUL;-661.80800000
2024-05-14 20:00:00;N;NORTE;NE;NORDESTE;15.84400000
2024-05-14 20:00:00;N;NORTE;SE;SUDESTE;9893.18000000
2024-05-14 20:00:00;NE;NORDESTE;SE;SUDESTE;4598.24600000
2024-05-14 20:00:00;SE;SUDESTE;S;SUL;-1066.86500000
2024-05-14 21:00:00;N;NORTE;NE;NORDESTE;-424.27400000
2024-05-14 21:00:00;N;NORTE;SE;SUDESTE;9790.61400000
2024-05-14 21:00:00;NE;NORDESTE;SE;SUDESTE;4915.21000000
2024-05-14 21:00:00;SE;SUDESTE;S;SUL;-1135.64899999
2024-05-14 22:00:00;N;NORTE;NE;NORDESTE;-629.73400000
2024-05-14 22:00:00;N;NORTE;SE;SUDESTE;9446.16900000
2024-05-14 22:00:00;NE;NORDESTE;SE;SUDESTE;4771.18900000
2024-05-14 22:00:00;SE;SUDESTE;S;SUL;-1231.19400000
2024-05-14 23:00:00;N;NORTE;NE;NORDESTE;-738.40300000
2024-05-14 23:00:00;N;NORTE;SE;SUDESTE;9234.51399999
2024-05-14 23:00:00;NE;NORDESTE;SE;SUDESTE;4548.43500000
2024-05-14 23:00:00;SE;SUDESTE;S;SUL;-829.36200000
2024-05-15 00:00:00;N;NORTE;NE;NORDESTE;-704.79000000
2024-05-15 00:00:00;N;NORTE;SE;SUDESTE;8095.22699999
2024-05-15 00:00:00;NE;NORDESTE;SE;SUDESTE;4336.68900000
2024-05-15 00:00:00;SE;SUDESTE;S;SUL;-795.76600000
2024-05-15 01:00:00;N;NORTE;NE;NORDESTE;-756.35600000
2024-05-15 01:00:00;N;NORTE;SE;SUDESTE;7436.77800000
2024-05-15 01:00:00;NE;NORDESTE;SE;SUDESTE;4332.01100000
2024-05-15 01:00:00;SE;SUDESTE;S;SUL;-484.90200000
2024-05-15 02:00:00;N;NORTE;NE;NORDESTE;-343.55100000
2024-05-15 02:00:00;N;NORTE;SE;SUDESTE;7068.28700000
2024-05-15 02:00:00;NE;NORDESTE;SE;SUDESTE;4526.32300000
2024-05-15 02:00:00;SE;SUDESTE;S;SUL;214.73900000
2024-05-15 03:00:00;N;NORTE;NE;NORDESTE;-308.70900000
2024-05-15 03:00:00;N;NORTE;SE;SUDESTE;7126.65200000
2024-05-15 03:00:00;NE;NORDESTE;SE;SUDESTE;4513.41700000
2024-05-15 03:00:00;SE;SUDESTE;S;SUL;567.00100000
2024-05-15 04:00:00;N;NORTE;NE;NORDESTE;-358.82300000
2024-05-15 04:00:00;N;NORTE;SE;SUDESTE;7357.23100000
2024-05-15 04:00:00;NE;NORDESTE;SE;SUDESTE;4825.25900000
2024-05-15 04:00:00;SE;SUDESTE;S;SUL;722.42999999
2024-05-15 05:00:00;N;NORTE;NE;NORDESTE;-40.48599999
2024-05-15 05:00:00;N;NORTE;SE;SUDESTE;8038.37100000
2024-05-15 05:00:00;NE;NORDESTE;SE;SUDESTE;4996.27499999
2024-05-15 05:00:00;SE;SUDESTE;S;SUL;320.33900000
2024-05-15 06:00:00;N;NORTE;NE;NORDESTE;-849.96800000
2024-05-15 06:00:00;N;NORTE;SE;SUDESTE;9497.20400000
2024-05-15 06:00:00;NE;NORDESTE;SE;SUDESTE;4830.52000000
2024-05-15 06:00:00;SE;SUDESTE;S;SUL;539.32800000
2024-05-15 07:00:00;N;NORTE;NE;NORDESTE;-2257.78200000
2024-05-15 07:00:00;N;NORTE;SE;SUDESTE;9112.29300000
2024-05-15 07:00:00;NE;NORDESTE;SE;SUDESTE;4693.58500000
2024-05-15 07:00:00;SE;SUDESTE;S;SUL;989.69800000
2024-05-15 08:00:00;N;NORTE;NE;NORDESTE;-2733.16000000
2024-05-15 08:00:00;N;NORTE;SE;SUDESTE;9220.98799999
2024-05-15 08:00:00;NE;NORDESTE;SE;SUDESTE;3975.24400000
2024-05-15 08:00:00;SE;SUDESTE;S;SUL;1010.55900000
2024-05-15 09:00:00;N;NORTE;NE;NORDESTE;-2528.04100000
2024-05-15 09:00:00;N;NORTE;SE;SUDESTE;8962.40300000
2024-05-15 09:00:00;NE;NORDESTE;SE;SUDESTE;4080.65500000
2024-05-15 09:00:00;SE;SUDESTE;S;SUL;1810.38899999
2024-05-15 10:00:00;N;NORTE;NE;NORDESTE;-2141.69400000
2024-05-15 10:00:00;N;NORTE;SE;SUDESTE;7807.25900000
2024-05-15 10:00:00;NE;NORDESTE;SE;SUDESTE;4344.28100000
2024-05-15 10:00:00;SE;SUDESTE;S;SUL;1723.30800000
2024-05-15 11:00:00;N;NORTE;NE;NORDESTE;-2112.49699999
2024-05-15 11:00:00;N;NORTE;SE;SUDESTE;7559.76500000
2024-05-15 11:00:00;NE;NORDESTE;SE;SUDESTE;4771.75600000
2024-05-15 11:00:00;SE;SUDESTE;S;SUL;1981.67900000
2024-05-15 12:00:00;N;NORTE;NE;NORDESTE;-2464.19600000
2024-05-15 12:00:00;N;NORTE;SE;SUDESTE;6665.88600000
2024-05-15 12:00:00;NE;NORDESTE;SE;SUDESTE;4283.78300000
2024-05-15 12:00:00;SE;SUDESTE;S;SUL;1832.70600000
2024-05-15 13:00:00;N;NORTE;NE;NORDESTE;-2391.50100000
2024-05-15 13:00:00;N;NORTE;SE;SUDESTE;6359.50100000
2024-05-15 13:00:00;NE;NORDESTE;SE;SUDESTE;3686.78900000
2024-05-15 13:00:00;SE;SUDESTE;S;SUL;1271.81700000
2024-05-15 14:00:00;N;NORTE;NE;NORDESTE;-1479.50500000
2024-05-15 14:00:00;N;NORTE;SE;SUDESTE;6965.49700000
2024-05-15 14:00:00;NE;NORDESTE;SE;SUDESTE;3690.18600000
2024-05-15 14:00:00;SE;SUDESTE;S;SUL;639.10400000
2024-05-15 15:00:00;N;NORTE;NE;NORDESTE;-459.09400000
2024-05-15 15:00:00;N;NORTE;SE;SUDESTE;7903.44000000
2024-05-15 15:00:00;NE;NORDESTE;SE;SUDESTE;3756.49600000
2024-05-15 15:00:00;SE;SUDESTE;S;SUL;197.78200000
2024-05-15 16:00:00;N;NORTE;NE;NORDESTE;597.42999999
2024-05-15 16:00:00;N;NORTE;SE;SUDESTE;9779.75200000
2024-05-15 16:00:00;NE;NORDESTE;SE;SUDESTE;3503.13800000
2024-05-15 16:00:00;SE;SUDESTE;S;SUL;-54.68200000
2024-05-15 17:00:00;N;NORTE;NE;NORDESTE;953.81500000
2024-05-15 17:00:00;N;NORTE;SE;SUDESTE;10184.65200000
2024-05-15 17:00:00;NE;NORDESTE;SE;SUDESTE;3895.95000000
2024-05-15 17:00:00;SE;SUDESTE;S;SUL;-141.19999999
2024-05-15 18:00:00;N;NORTE;NE;NORDESTE;-20.70100000
2024-05-15 18:00:00;N;NORTE;SE;SUDESTE;9846.57599999
2024-05-15 18:00:00;NE;NORDESTE;SE;SUDESTE;4634.24300000
2024-05-15 18:00:00;SE;SUDESTE;S;SUL;260.06900000
2024-05-15 19:00:00;N;NORTE;NE;NORDESTE;-923.39500000
2024-05-15 19:00:00;N;NORTE;SE;SUDESTE;9211.30200000
2024-05-15 19:00:00;NE;NORDESTE;SE;SUDESTE;5068.26300000
2024-05-15 19:00:00;SE;SUDESTE;S;SUL;278.95600000
2024-05-15 20:00:00;N;NORTE;NE;NORDESTE;-895.19700000
2024-05-15 20:00:00;N;NORTE;SE;SUDESTE;8191.72100000
2024-05-15 20:00:00;NE;NORDESTE;SE;SUDESTE;6209.96400000
2024-05-15 20:00:00;SE;SUDESTE;S;SUL;-738.39400000
2024-05-15 21:00:00;N;NORTE;NE;NORDESTE;-1267.27399999
2024-05-15 21:00:00;N;NORTE;SE;SUDESTE;7921.32400000
2024-05-15 21:00:00;NE;NORDESTE;SE;SUDESTE;6136.67000000
2024-05-15 21:00:00;SE;SUDESTE;S;SUL;-1457.28299999
2024-05-15 22:00:00;N;NORTE;NE;NORDESTE;-1275.99399999
2024-05-15 22:00:00;N;NORTE;SE;SUDESTE;7859.38800000
2024-05-15 22:00:00;NE;NORDESTE;SE;SUDESTE;5929.45200000
2024-05-15 22:00:00;SE;SUDESTE;S;SUL;-1008.48500000
2024-05-15 23:00:00;N;NORTE;NE;NORDESTE;-1230.58600000
2024-05-15 23:00:00;N;NORTE;SE;SUDESTE;7854.52800000
2024-05-15 23:00:00;NE;NORDESTE;SE;SUDESTE;5761.40700000
2024-05-15 23:00:00;SE;SUDESTE;S;SUL;-232.14400000
2024-05-16 00:00:00;N;NORTE;NE;NORDESTE;-1215.80400000
2024-05-16 00:00:00;N;NORTE;SE;SUDESTE;8040.51500000
2024-05-16 00:00:00;NE;NORDESTE;SE;SUDESTE;5788.13000000
2024-05-16 00:00:00;SE;SUDESTE;S;SUL;773.79100000
2024-05-16 01:00:00;N;NORTE;NE;NORDESTE;-1147.16400000
2024-05-16 01:00:00;N;NORTE;SE;SUDESTE;8072.31200000
2024-05-16 01:00:00;NE;NORDESTE;SE;SUDESTE;5655.76900000
2024-05-16 01:00:00;SE;SUDESTE;S;SUL;1613.39400000
2024-05-16 02:00:00;N;NORTE;NE;NORDESTE;-1425.79800000
2024-05-16 02:00:00;N;NORTE;SE;SUDESTE;8031.94499999
2024-05-16 02:00:00;NE;NORDESTE;SE;SUDESTE;5788.13900000
2024-05-16 02:00:00;SE;SUDESTE;S;SUL;2343.28699999
2024-05-16 03:00:00;N;NORTE;NE;NORDESTE;-1746.48200000
2024-05-16 03:00:00;N;NORTE;SE;SUDESTE;8006.86600000
2024-05-16 03:00:00;NE;NORDESTE;SE;SUDESTE;6005.96500000
2024-05-16 03:00:00;SE;SUDESTE;S;SUL;2784.06500000
2024-05-16 04:00:00;N;NORTE;NE;NORDESTE;-1502.32500000
2024-05-16 04:00:00;N;NORTE;SE;SUDESTE;8070.15200000
2024-05-16 04:00:00;NE;NORDESTE;SE;SUDESTE;5824.30900000
2024-05-16 04:00:00;SE;SUDESTE;S;SUL;2194.51200000
2024-05-16 05:00:00;N;NORTE;NE;NORDESTE;-1468.53600000
2024-05-16 05:00:00;N;NORTE;SE;SUDESTE;8239.56200000
2024-05-16 05:00:00;NE;NORDESTE;SE;SUDESTE;5911.09400000
2024-05-16 05:00:00;SE;SUDESTE;S;SUL;1159.78800000
2024-05-16 06:00:00;N;NORTE;NE;NORDESTE;-2493.52599999
2024-05-16 06:00:00;N;NORTE;SE;SUDESTE;8034.51100000
2024-05-16 06:00:00;NE;NORDESTE;SE;SUDESTE;6300.92800000
2024-05-16 06:00:00;SE;SUDESTE;S;SUL;400.11900000
2024-05-16 07:00:00;N;NORTE;NE;NORDESTE;-4203.02200000
2024-05-16 07:00:00;N;NORTE;SE;SUDESTE;7176.83400000
2024-05-16 07:00:00;NE;NORDESTE;SE;SUDESTE;6201.97800000
2024-05-16 07:00:00;SE;SUDESTE;S;SUL;570.01100000
2024-05-16 08:00:00;N;NORTE;NE;NORDESTE;-4310.80500000
2024-05-16 08:00:00;N;NORTE;SE;SUDESTE;7163.26800000
2024-05-16 08:00:00;NE;NORDESTE;SE;SUDESTE;5745.76000000
2024-05-16 08:00:00;SE;SUDESTE;S;SUL;1569.39700000
2024-05-16 09:00:00;N;NORTE;NE;NORDESTE;-4290.33400000
2024-05-16 09:00:00;N;NORTE;SE;SUDESTE;7188.57700000
2024-05-16 09:00:00;NE;NORDESTE;SE;SUDESTE;5719.80599999
2024-05-16 09:00:00;SE;SUDESTE;S;SUL;2154.66500000
2024-05-16 10:00:00;N;NORTE;NE;NORDESTE;-4366.29699999
2024-05-16 10:00:00;N;NORTE;SE;SUDESTE;6730.63100000
2024-05-16 10:00:00;NE;NORDESTE;SE;SUDESTE;5470.42000000
2024-05-16 10:00:00;SE;SUDESTE;S;SUL;1270.40700000
2024-05-16 11:00:00;N;NORTE;NE;NORDESTE;-4206.91700000
2024-05-16 11:00:00;N;NORTE;SE;SUDESTE;6748.56300000
2024-05-16 11:00:00;NE;NORDESTE;SE;SUDESTE;5540.84000000
2024-05-16 11:00:00;SE;SUDESTE;S;SUL;1447.46700000
2024-05-16 12:00:00;N;NORTE;NE;NORDESTE;-4220.20000000
2024-05-16 12:00:00;N;NORTE;SE;SUDESTE;6529.14300000
2024-05-16 12:00:00;NE;NORDESTE;SE;SUDESTE;5116.82700000
2024-05-16 12:00:00;SE;SUDESTE;S;SUL;1419.29900000
2024-05-16 13:00:00;N;NORTE;NE;NORDESTE;-2772.82600000
2024-05-16 13:00:00;N;NORTE;SE;SUDESTE;7380.76800000
2024-05-16 13:00:00;NE;NORDESTE;SE;SUDESTE;5075.47700000
2024-05-16 13:00:00;SE;SUDESTE;S;SUL;1396.87200000
2024-05-16 14:00:00;N;NORTE;NE;NORDESTE;-1909.90800000
2024-05-16 14:00:00;N;NORTE;SE;SUDESTE;8685.13400000
2024-05-16 14:00:00;NE;NORDESTE;SE;SUDESTE;4527.34300000
2024-05-16 14:00:00;SE;SUDESTE;S;SUL;627.74000000
2024-05-16 15:00:00;N;NORTE;NE;NORDESTE;-1475.84200000
2024-05-16 15:00:00;N;NORTE;SE;SUDESTE;9284.27800000
2024-05-16 15:00:00;NE;NORDESTE;SE;SUDESTE;3729.03800000
2024-05-16 15:00:00;SE;SUDESTE;S;SUL;-606.12400000
2024-05-16 16:00:00;N;NORTE;NE;NORDESTE;330.56599999
2024-05-16 16:00:00;N;NORTE;SE;SUDESTE;10018.21600000
2024-05-16 16:00:00;NE;NORDESTE;SE;SUDESTE;3698.51200000
2024-05-16 16:00:00;SE;SUDESTE;S;SUL;-978.34200000
2024-05-16 17:00:00;N;NORTE;NE;NORDESTE;1460.67500000
2024-05-16 17:00:00;N;NORTE;SE;SUDESTE;10491.99400000
2024-05-16 17:00:00;NE;NORDESTE;SE;SUDESTE;3771.18600000
2024-05-16 17:00:00;SE;SUDESTE;S;SUL;-336.49300000
2024-05-16 18:00:00;N;NORTE;NE;NORDESTE;-184.96200000
2024-05-16 18:00:00;N;NORTE;SE;SUDESTE;9908.06400000
2024-05-16 18:00:00;NE;NORDESTE;SE;SUDESTE;4559.45300000
2024-05-16 18:00:00;SE;SUDESTE;S;SUL;741.07600000
2024-05-16 19:00:00;N;NORTE;NE;NORDESTE;-1204.40600000
2024-05-16 19:00:00;N;NORTE;SE;SUDESTE;9128.23200000
2024-05-16 19:00:00;NE;NORDESTE;SE;SUDESTE;5113.09000000
2024-05-16 19:00:00;SE;SUDESTE;S;SUL;171.13800000
2024-05-16 20:00:00;N;NORTE;NE;NORDESTE;-824.70200000
2024-05-16 20:00:00;N;NORTE;SE;SUDESTE;8411.00600000
2024-05-16 20:00:00;NE;NORDESTE;SE;SUDESTE;5988.22900000
2024-05-16 20:00:00;SE;SUDESTE;S;SUL;-471.28300000
2024-05-16 21:00:00;N;NORTE;NE;NORDESTE;-1078.50300000
2024-05-16 21:00:00;N;NORTE;SE;SUDESTE;8272.75299999
2024-05-16 21:00:00;NE;NORDESTE;SE;SUDESTE;6031.30100000
2024-05-16 21:00:00;SE;SUDESTE;S;SUL;-1095.96900000
2024-05-16 22:00:00;N;NORTE;NE;NORDESTE;-1210.35400000
2024-05-16 22:00:00;N;NORTE;SE;SUDESTE;8330.15000000
2024-05-16 22:00:00;NE;NORDESTE;SE;SUDESTE;6264.54500000
2024-05-16 22:00:00;SE;SUDESTE;S;SUL;-1353.21700000
2024-05-16 23:00:00;N;NORTE;NE;NORDESTE;-901.10900000
2024-05-16 23:00:00;N;NORTE;SE;SUDESTE;8229.18099999
2024-05-16 23:00:00;NE;NORDESTE;SE;SUDESTE;5978.55900000
2024-05-16 23:00:00;SE;SUDESTE;S;SUL;-1581.92200000
2024-05-17 00:00:00;N;NORTE;NE;NORDESTE;-777.05700000
2024-05-17 00:00:00;N;NORTE;SE;SUDESTE;8169.18600000
2024-05-17 00:00:00;NE;NORDESTE;SE;SUDESTE;5775.94700000
2024-05-17 00:00:00;SE;SUDESTE;S;SUL;-584.63100000
2024-05-17 01:00:00;N;NORTE;NE;NORDESTE;-638.77000000
2024-05-17 01:00:00;N;NORTE;SE;SUDESTE;8006.43299999
2024-05-17 01:00:00;NE;NORDESTE;SE;SUDESTE;5478.97999999
2024-05-17 01:00:00;SE;SUDESTE;S;SUL;109.30100000
2024-05-17 02:00:00;N;NORTE;NE;NORDESTE;-996.47300000
2024-05-17 02:00:00;N;NORTE;SE;SUDESTE;7379.40000000
2024-05-17 02:00:00;NE;NORDESTE;SE;SUDESTE;4947.83800000
2024-05-17 02:00:00;SE;SUDESTE;S;SUL;-209.38100000
2024-05-17 03:00:00;N;NORTE;NE;NORDESTE;-1381.82700000
2024-05-17 03:00:00;N;NORTE;SE;SUDESTE;7218.94700000
2024-05-17 03:00:00;NE;NORDESTE;SE;SUDESTE;4962.81499999
2024-05-17 03:00:00;SE;SUDESTE;S;SUL;-89.78300000
2024-05-17 04:00:00;N;NORTE;NE;NORDESTE;-846.62400000
2024-05-17 04:00:00;N;NORTE;SE;SUDESTE;7438.48200000
2024-05-17 04:00:00;NE;NORDESTE;SE;SUDESTE;4891.97200000
2024-05-17 04:00:00;SE;SUDESTE;S;SUL;-384.24800000
2024-05-17 05:00:00;N;NORTE;NE;NORDESTE;-539.29300000
2024-05-17 05:00:00;N;NORTE;SE;SUDESTE;8289.27900000
2024-05-17 05:00:00;NE;NORDESTE;SE;SUDESTE;5633.32300000
2024-05-17 05:00:00;SE;SUDESTE;S;SUL;45.95700000
2024-05-17 06:00:00;N;NORTE;NE;NORDESTE;-1056.19400000
2024-05-17 06:00:00;N;NORTE;SE;SUDESTE;8314.52899999
2024-05-17 06:00:00;NE;NORDESTE;SE;SUDESTE;5925.51500000
2024-05-17 06:00:00;SE;SUDESTE;S;SUL;-508.07700000
2024-05-17 07:00:00;N;NORTE;NE;NORDESTE;-2727.17999999
2024-05-17 07:00:00;N;NORTE;SE;SUDESTE;7843.73699999
2024-05-17 07:00:00;NE;NORDESTE;SE;SUDESTE;6186.91700000
2024-05-17 07:00:00;SE;SUDESTE;S;SUL;-146.98200000
2024-05-17 08:00:00;N;NORTE;NE;NORDESTE;-3562.10300000
2024-05-17 08:00:00;N;NORTE;SE;SUDESTE;7749.39900000
2024-05-17 08:00:00;NE;NORDESTE;SE;SUDESTE;6050.59000000
2024-05-17 08:00:00;SE;SUDESTE;S;SUL;1155.56800000
2024-05-17 09:00:00;N;NORTE;NE;NORDESTE;-3620.32900000
2024-05-17 09:00:00;N;NORTE;SE;SUDESTE;7572.18699999
2024-05-17 09:00:00;NE;NORDESTE;SE;SUDESTE;5620.47800000
2024-05-17 09:00:00;SE;SUDESTE;S;SUL;1513.19100000
2024-05-17 10:00:00;N;NORTE;NE;NORDESTE;-3340.44600000
2024-05-17 10:00:00;N;NORTE;SE;SUDESTE;7502.09400000
2024-05-17 10:00:00;NE;NORDESTE;SE;SUDESTE;5460.70500000
2024-05-17 10:00:00;SE;SUDESTE;S;SUL;1358.48700000
2024-05-17 11:00:00;N;NORTE;NE;NORDESTE;-2671.64600000
2024-05-17 11:00:00;N;NORTE;SE;SUDESTE;7840.93100000
2024-05-17 11:00:00;NE;NORDESTE;SE;SUDESTE;5573.19800000
2024-05-17 11:00:00;SE;SUDESTE;S;SUL;1596.14700000
2024-05-17 12:00:00;N;NORTE;NE;NORDESTE;-2349.88200000
2024-05-17 12:00:00;N;NORTE;SE;SUDESTE;8093.99400000
2024-05-17 12:00:00;NE;NORDESTE;SE;SUDESTE;5495.64300000
2024-05-17 12:00:00;SE;SUDESTE;S;SUL;1876.44600000
2024-05-17 13:00:00;N;NORTE;NE;NORDESTE;-1937.42600000
2024-05-17 13:00:00;N;NORTE;SE;SUDESTE;8680.02099999
2024-05-17 13:00:00;NE;NORDESTE;SE;SUDESTE;4377.84400000
2024-05-17 13:00:00;SE;SUDESTE;S;SUL;1220.06300000
2024-05-17 14:00:00;N;NORTE;NE;NORDESTE;-626.10900000
2024-05-17 14:00:00;N;NORTE;SE;SUDESTE;9307.15299999
2024-05-17 14:00:00;NE;NORDESTE;SE;SUDESTE;3293.42000000
2024-05-17 14:00:00;SE;SUDESTE;S;SUL;361.44200000
2024-05-17 15:00:00;N;NORTE;NE;NORDESTE;590.64700000
2024-05-17 15:00:00;N;NORTE;SE;SUDESTE;9734.44000000
2024-05-17 15:00:00;NE;NORDESTE;SE;SUDESTE;3174.25100000
2024-05-17 15:00:00;SE;SUDESTE;S;SUL;252.80300000
2024-05-17 16:00:00;N;NORTE;NE;NORDESTE;1597.97600000
2024-05-17 16:00:00;N;NORTE;SE;SUDESTE;10127.26200000
2024-05-17 16:00:00;NE;NORDESTE;SE;SUDESTE;3175.63800000
2024-05-17 16:00:00;SE;SUDESTE;S;SUL;-260.07100000
2024-05-17 17:00:00;N;NORTE;NE;NORDESTE;2302.65700000
2024-05-17 17:00:00;N;NORTE;SE;SUDESTE;10322.67100000
2024-05-17 17:00:00;NE;NORDESTE;SE;SUDESTE;3194.84600000
2024-05-17 17:00:00;SE;SUDESTE;S;SUL;-547.97900000
2024-05-17 18:00:00;N;NORTE;NE;NORDESTE;1727.67800000
2024-05-17 18:00:00;N;NORTE;SE;SUDESTE;9981.78500000
2024-05-17 18:00:00;NE;NORDESTE;SE;SUDESTE;3722.36700000
2024-05-17 18:00:00;SE;SUDESTE;S;SUL;-31.79800000
2024-05-17 19:00:00;N;NORTE;NE;NORDESTE;559.98600000
2024-05-17 19:00:00;N;NORTE;SE;SUDESTE;9656.71099999
2024-05-17 19:00:00;NE;NORDESTE;SE;SUDESTE;4188.81499999
2024-05-17 19:00:00;SE;SUDESTE;S;SUL;-568.45899999
2024-05-17 20:00:00;N;NORTE;NE;NORDESTE;55.72000000
2024-05-17 20:00:00;N;NORTE;SE;SUDESTE;9606.63899999
2024-05-17 20:00:00;NE;NORDESTE;SE;SUDESTE;4472.07700000
2024-05-17 20:00:00;SE;SUDESTE;S;SUL;-232.46200000
2024-05-17 21:00:00;N;NORTE;NE;NORDESTE;12.05100000
2024-05-17 21:00:00;N;NORTE;SE;SUDESTE;9490.28099999
2024-05-17 21:00:00;NE;NORDESTE;SE;SUDESTE;4376.75699999
2024-05-17 21:00:00;SE;SUDESTE;S;SUL;-566.53599999
2024-05-17 22:00:00;N;NORTE;NE;NORDESTE;402.69500000
2024-05-17 22:00:00;N;NORTE;SE;SUDESTE;9417.27900000
2024-05-17 22:00:00;NE;NORDESTE;SE;SUDESTE;4053.23200000
2024-05-17 22:00:00;SE;SUDESTE;S;SUL;-1282.68300000
2024-05-17 23:00:00;N;NORTE;NE;NORDESTE;925.30900000
2024-05-17 23:00:00;N;NORTE;SE;SUDESTE;9537.92099999
2024-05-17 23:00:00;NE;NORDESTE;SE;SUDESTE;3609.01600000
2024-05-17 23:00:00;SE;SUDESTE;S;SUL;-2140.65099999
2024-05-18 00:00:00;N;NORTE;NE;NORDESTE;1339.28000000
2024-05-18 00:00:00;N;NORTE;SE;SUDESTE;8660.21899999
2024-05-18 00:00:00;NE;NORDESTE;SE;SUDESTE;2646.74800000
2024-05-18 00:00:00;SE;SUDESTE;S;SUL;-3206.43600000
2024-05-18 01:00:00;N;NORTE;NE;NORDESTE;1646.37500000
2024-05-18 01:00:00;N;NORTE;SE;SUDESTE;7148.31300000
2024-05-18 01:00:00;NE;NORDESTE;SE;SUDESTE;2034.70500000
2024-05-18 01:00:00;SE;SUDESTE;S;SUL;-4080.53900000
2024-05-18 02:00:00;N;NORTE;NE;NORDESTE;2046.77900000
2024-05-18 02:00:00;N;NORTE;SE;SUDESTE;6104.08600000
2024-05-18 02:00:00;NE;NORDESTE;SE;SUDESTE;1592.12400000
2024-05-18 02:00:00;SE;SUDESTE;S;SUL;-4891.93500000
2024-05-18 03:00:00;N;NORTE;NE;NORDESTE;2624.03400000
2024-05-18 03:00:00;N;NORTE;SE;SUDESTE;5658.29500000
2024-05-18 03:00:00;NE;NORDESTE;SE;SUDESTE;1634.19600000
2024-05-18 03:00:00;SE;SUDESTE;S;SUL;-4947.51400000
2024-05-18 04:00:00;N;NORTE;NE;NORDESTE;2338.85100000
2024-05-18 04:00:00;N;NORTE;SE;SUDESTE;5490.22200000
2024-05-18 04:00:00;NE;NORDESTE;SE;SUDESTE;1675.82900000
2024-05-18 04:00:00;SE;SUDESTE;S;SUL;-4899.97900000
2024-05-18 05:00:00;N;NORTE;NE;NORDESTE;2516.17000000
2024-05-18 05:00:00;N;NORTE;SE;SUDESTE;5693.19300000
2024-05-18 05:00:00;NE;NORDESTE;SE;SUDESTE;1769.57800000
2024-05-18 05:00:00;SE;SUDESTE;S;SUL;-4929.08900000
2024-05-18 06:00:00;N;NORTE;NE;NORDESTE;1253.39200000
2024-05-18 06:00:00;N;NORTE;SE;SUDESTE;6047.32600000
2024-05-18 06:00:00;NE;NORDESTE;SE;SUDESTE;2141.75900000
2024-05-18 06:00:00;SE;SUDESTE;S;SUL;-4223.94600000
2024-05-18 07:00:00;N;NORTE;NE;NORDESTE;-530.99400000
2024-05-18 07:00:00;N;NORTE;SE;SUDESTE;6085.84200000
2024-05-18 07:00:00;NE;NORDESTE;SE;SUDESTE;2508.42900000
2024-05-18 07:00:00;SE;SUDESTE;S;SUL;-2093.16300000
2024-05-18 08:00:00;N;NORTE;NE;NORDESTE;-1335.07900000
2024-05-18 08:00:00;N;NORTE;SE;SUDESTE;6179.50000000
2024-05-18 08:00:00;NE;NORDESTE;SE;SUDESTE;3003.29000000
2024-05-18 08:00:00;SE;SUDESTE;S;SUL;376.30200000
2024-05-18 09:00:00;N;NORTE;NE;NORDESTE;-1487.71700000
2024-05-18 09:00:00;N;NORTE;SE;SUDESTE;6502.72900000
2024-05-18 09:00:00;NE;NORDESTE;SE;SUDESTE;2512.27599999
2024-05-18 09:00:00;SE;SUDESTE;S;SUL;883.17800000
2024-05-18 10:00:00;N;NORTE;NE;NORDESTE;-1397.04900000
2024-05-18 10:00:00;N;NORTE;SE;SUDESTE;6453.53100000
2024-05-18 10:00:00;NE;NORDESTE;SE;SUDESTE;2330.65500000
2024-05-18 10:00:00;SE;SUDESTE;S;SUL;1290.53000000
2024-05-18 11:00:00;N;NORTE;NE;NORDESTE;-1099.16100000
2024-05-18 11:00:00;N;NORTE;SE;SUDESTE;6297.17400000
2024-05-18 11:00:00;NE;NORDESTE;SE;SUDESTE;1800.89300000
2024-05-18 11:00:00;SE;SUDESTE;S;SUL;1029.76700000
2024-05-18 12:00:00;N;NORTE;NE;NORDESTE;-812.87700000
2024-05-18 12:00:00;N;NORTE;SE;SUDESTE;6099.32300000
2024-05-18 12:00:00;NE;NORDESTE;SE;SUDESTE;1487.93100000
2024-05-18 12:00:00;SE;SUDESTE;S;SUL;408.18000000
2024-05-18 13:00:00;N;NORTE;NE;NORDESTE;-635.20800000
2024-05-18 13:00:00;N;NORTE;SE;SUDESTE;5912.28500000
2024-05-18 13:00:00;NE;NORDESTE;SE;SUDESTE;1200.52000000
2024-05-18 13:00:00;SE;SUDESTE;S;SUL;-346.39600000
2024-05-18 14:00:00;N;NORTE;NE;NORDESTE;32.64700000
2024-05-18 14:00:00;N;NORTE;SE;SUDESTE;6127.57200000
